"categoria_id","bloque","tarea_diseno","alternativa","perfil_id","atributo_id","nivel_id"
"atencion_cliente",2,2,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","chat_web"
"atencion_cliente",2,2,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","no_incluida"
"atencion_cliente",2,2,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","consulta"
"atencion_cliente",2,2,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",2,2,"A","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",2,2,"B","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","gestiona_solicitud"
"atencion_cliente",2,2,"B","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","chat_mensajeria"
"atencion_cliente",2,2,"B","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",2,2,"B","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","sin_integracion"
"atencion_cliente",2,2,"B","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",2,2,"B","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",2,3,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","autonomia","gestiona_solicitud"
"atencion_cliente",2,3,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","canales_digitales","mensajeria"
"atencion_cliente",2,3,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","atencion_telefonica","no_incluida"
"atencion_cliente",2,3,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","integracion","consulta_actualizacion"
"atencion_cliente",2,3,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","continuidad_humana","sin_transferencia"
"atencion_cliente",2,3,"A","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",2,3,"B","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","responde_consultas"
"atencion_cliente",2,3,"B","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","chat_web"
"atencion_cliente",2,3,"B","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",2,3,"B","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","sin_integracion"
"atencion_cliente",2,3,"B","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","continuidad_humana","transferencia_contexto"
"atencion_cliente",2,3,"B","autonomia=responde_consultas|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",2,4,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","guia_paso_a_paso"
"atencion_cliente",2,4,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","chat_web"
"atencion_cliente",2,4,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",2,4,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","consulta"
"atencion_cliente",2,4,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","continuidad_humana","transferencia_contexto"
"atencion_cliente",2,4,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",2,4,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","autonomia","responde_consultas"
"atencion_cliente",2,4,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","canales_digitales","no_incluidos"
"atencion_cliente",2,4,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",2,4,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","integracion","consulta_actualizacion"
"atencion_cliente",2,4,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","continuidad_humana","sin_transferencia"
"atencion_cliente",2,4,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",3,1,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","guia_paso_a_paso"
"atencion_cliente",3,1,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","chat_web"
"atencion_cliente",3,1,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",3,1,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","consulta_actualizacion"
"atencion_cliente",3,1,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",3,1,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",3,1,"B","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","gestiona_solicitud"
"atencion_cliente",3,1,"B","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","no_incluidos"
"atencion_cliente",3,1,"B","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",3,1,"B","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","consulta"
"atencion_cliente",3,1,"B","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",3,1,"B","autonomia=gestiona_solicitud|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",3,2,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","autonomia","responde_consultas"
"atencion_cliente",3,2,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","canales_digitales","chat_mensajeria"
"atencion_cliente",3,2,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","atencion_telefonica","no_incluida"
"atencion_cliente",3,2,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","integracion","consulta"
"atencion_cliente",3,2,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","continuidad_humana","sin_transferencia"
"atencion_cliente",3,2,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",3,2,"B","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","gestiona_solicitud"
"atencion_cliente",3,2,"B","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","mensajeria"
"atencion_cliente",3,2,"B","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",3,2,"B","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","sin_integracion"
"atencion_cliente",3,2,"B","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","continuidad_humana","transferencia_contexto"
"atencion_cliente",3,2,"B","autonomia=gestiona_solicitud|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",3,3,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","guia_paso_a_paso"
"atencion_cliente",3,3,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","no_incluidos"
"atencion_cliente",3,3,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",3,3,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","consulta_actualizacion"
"atencion_cliente",3,3,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",3,3,"A","autonomia=guia_paso_a_paso|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",3,3,"B","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","responde_consultas"
"atencion_cliente",3,3,"B","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","chat_mensajeria"
"atencion_cliente",3,3,"B","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","no_incluida"
"atencion_cliente",3,3,"B","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","sin_integracion"
"atencion_cliente",3,3,"B","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",3,3,"B","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",3,4,"A","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","guia_paso_a_paso"
"atencion_cliente",3,4,"A","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","mensajeria"
"atencion_cliente",3,4,"A","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","no_incluida"
"atencion_cliente",3,4,"A","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","consulta"
"atencion_cliente",3,4,"A","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","continuidad_humana","transferencia_contexto"
"atencion_cliente",3,4,"A","autonomia=guia_paso_a_paso|canales_digitales=mensajeria|atencion_telefonica=no_incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",3,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","autonomia","gestiona_solicitud"
"atencion_cliente",3,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","canales_digitales","chat_web"
"atencion_cliente",3,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",3,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","integracion","consulta_actualizacion"
"atencion_cliente",3,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","continuidad_humana","sin_transferencia"
"atencion_cliente",3,4,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",4,1,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","gestiona_solicitud"
"atencion_cliente",4,1,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","chat_mensajeria"
"atencion_cliente",4,1,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",4,1,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","consulta_actualizacion"
"atencion_cliente",4,1,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",4,1,"A","autonomia=gestiona_solicitud|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",4,1,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","responde_consultas"
"atencion_cliente",4,1,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","no_incluidos"
"atencion_cliente",4,1,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",4,1,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","sin_integracion"
"atencion_cliente",4,1,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",4,1,"B","autonomia=responde_consultas|canales_digitales=no_incluidos|atencion_telefonica=incluida|integracion=sin_integracion|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",4,2,"A","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","autonomia","responde_consultas"
"atencion_cliente",4,2,"A","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","canales_digitales","mensajeria"
"atencion_cliente",4,2,"A","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",4,2,"A","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","integracion","consulta"
"atencion_cliente",4,2,"A","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","continuidad_humana","transferencia_contexto"
"atencion_cliente",4,2,"A","autonomia=responde_consultas|canales_digitales=mensajeria|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=transferencia_contexto|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",4,2,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","autonomia","guia_paso_a_paso"
"atencion_cliente",4,2,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","canales_digitales","chat_web"
"atencion_cliente",4,2,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","atencion_telefonica","no_incluida"
"atencion_cliente",4,2,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","integracion","sin_integracion"
"atencion_cliente",4,2,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","continuidad_humana","sin_transferencia"
"atencion_cliente",4,2,"B","autonomia=guia_paso_a_paso|canales_digitales=chat_web|atencion_telefonica=no_incluida|integracion=sin_integracion|continuidad_humana=sin_transferencia|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",4,3,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","guia_paso_a_paso"
"atencion_cliente",4,3,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","chat_mensajeria"
"atencion_cliente",4,3,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","no_incluida"
"atencion_cliente",4,3,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","consulta_actualizacion"
"atencion_cliente",4,3,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","continuidad_humana","transferencia_contexto"
"atencion_cliente",4,3,"A","autonomia=guia_paso_a_paso|canales_digitales=chat_mensajeria|atencion_telefonica=no_incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","precio_mensual","precio_350000"
"atencion_cliente",4,3,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","autonomia","gestiona_solicitud"
"atencion_cliente",4,3,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","canales_digitales","chat_web"
"atencion_cliente",4,3,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","atencion_telefonica","incluida"
"atencion_cliente",4,3,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","integracion","consulta"
"atencion_cliente",4,3,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","continuidad_humana","sin_transferencia"
"atencion_cliente",4,3,"B","autonomia=gestiona_solicitud|canales_digitales=chat_web|atencion_telefonica=incluida|integracion=consulta|continuidad_humana=sin_transferencia|precio_mensual=precio_50000","precio_mensual","precio_50000"
"atencion_cliente",4,4,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","autonomia","responde_consultas"
"atencion_cliente",4,4,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","canales_digitales","chat_mensajeria"
"atencion_cliente",4,4,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","atencion_telefonica","incluida"
"atencion_cliente",4,4,"A","autonomia=responde_consultas|canales_digitales=chat_mensajeria|atencion_telefonica=incluida|integracion=consulta_actualizacion|continuidad_humana=transferencia_contexto|precio_mensual=precio_350000","integracion","consulta_actualizacion"
